
 PRINT U    NODAL SOLUTION PER NODE
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    2.7480      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
    3350  0.16563E-001 0.13429E-001-0.59622E-002 0.22141E-001
    3351  0.17097E-001 0.15661E-001-0.66085E-002 0.24109E-001
    3352  0.17023E-001 0.14526E-001-0.63970E-002 0.23275E-001
    3353  0.17113E-001 0.14277E-001-0.60779E-002 0.23100E-001
    3354  0.16070E-001 0.28307E-001 0.24364E-002 0.32642E-001
    3355  0.17572E-001 0.16322E-001-0.52705E-002 0.24555E-001
    3356  0.17474E-001 0.16711E-001-0.47066E-002 0.24632E-001
    3357  0.17394E-001 0.17124E-001-0.40948E-002 0.24750E-001
    3358  0.17317E-001 0.17654E-001-0.34451E-002 0.24968E-001
    3359  0.17231E-001 0.18352E-001-0.27641E-002 0.25325E-001
    3360  0.17128E-001 0.19246E-001-0.20576E-002 0.25846E-001
    3361  0.17000E-001 0.20343E-001-0.13275E-002 0.26544E-001
    3362  0.16844E-001 0.21636E-001-0.57707E-003 0.27426E-001
    3363  0.16667E-001 0.23108E-001 0.17947E-003 0.28492E-001
    3364  0.16476E-001 0.24731E-001 0.93687E-003 0.29731E-001
    3365  0.16270E-001 0.26475E-001 0.16963E-002 0.31121E-001
    3366  0.13407E-001 0.14662E-001 0.15919E-002 0.19932E-001
    3367  0.13824E-001 0.16653E-001 0.17007E-002 0.21710E-001
    3368  0.14247E-001 0.18796E-001 0.18237E-002 0.23655E-001
    3369  0.14680E-001 0.21060E-001 0.19600E-002 0.25746E-001
    3370  0.15126E-001 0.23418E-001 0.21083E-002 0.27958E-001
    3371  0.15590E-001 0.25841E-001 0.22672E-002 0.30264E-001
    3372  0.14609E-001 0.11003E-001-0.30684E-002 0.18544E-001
    3373  0.14572E-001 0.11228E-001-0.24488E-002 0.18558E-001
    3374  0.14533E-001 0.11717E-001-0.17922E-002 0.18754E-001
    3375  0.14461E-001 0.12413E-001-0.11162E-002 0.19090E-001
    3376  0.16203E-001 0.14779E-001-0.33354E-002 0.22183E-001
    3377  0.16135E-001 0.15254E-001-0.27056E-002 0.22368E-001
    3378  0.16078E-001 0.15963E-001-0.20656E-002 0.22751E-001
    3379  0.16008E-001 0.16935E-001-0.13861E-002 0.23345E-001
    3380  0.15894E-001 0.18068E-001-0.68198E-003 0.24074E-001
    3381  0.15252E-001 0.17095E-001-0.14515E-003 0.22911E-001
    3382  0.15536E-001 0.20453E-001 0.69408E-003 0.25694E-001
    3383  0.17016E-001 0.15132E-001-0.51595E-002 0.23348E-001
    3384  0.16461E-001 0.14022E-001-0.50477E-002 0.22205E-001
    3385  0.15910E-001 0.12968E-001-0.49381E-002 0.21111E-001
    3386  0.15364E-001 0.11957E-001-0.48286E-002 0.20058E-001
    3387  0.14291E-001 0.10070E-001-0.45953E-002 0.18077E-001
    3388  0.14824E-001 0.10987E-001-0.47165E-002 0.19046E-001
    3389  0.15795E-001 0.24201E-001 0.15593E-002 0.28941E-001
    3390  0.15334E-001 0.21884E-001 0.14044E-002 0.26759E-001
    3391  0.14884E-001 0.19619E-001 0.12535E-002 0.24658E-001
    3392  0.14445E-001 0.17459E-001 0.11171E-002 0.22687E-001
    3393  0.14011E-001 0.15442E-001 0.10043E-002 0.20875E-001
    3394  0.13584E-001 0.13590E-001 0.91212E-003 0.19237E-001
    3395  0.16912E-001 0.15441E-001-0.46136E-002 0.23361E-001
    3396  0.16831E-001 0.15760E-001-0.40211E-002 0.23405E-001
    3397  0.16758E-001 0.16179E-001-0.33975E-002 0.23540E-001
    3398  0.16680E-001 0.16761E-001-0.27435E-002 0.23805E-001
    3399  0.16603E-001 0.17575E-001-0.20678E-002 0.24266E-001
    3400  0.16496E-001 0.18585E-001-0.13641E-002 0.24887E-001
    3401  0.16364E-001 0.19808E-001-0.63743E-003 0.25701E-001
    3402  0.16013E-001 0.22717E-001 0.84540E-003 0.27806E-001
    3403  0.16203E-001 0.21202E-001 0.10075E-003 0.26685E-001
    3404  0.14185E-001 0.10025E-001-0.40789E-002 0.17842E-001
    3405  0.14129E-001 0.99139E-002-0.35440E-002 0.17620E-001
    3406  0.14098E-001 0.98778E-002-0.29825E-002 0.17471E-001
    3407  0.14072E-001 0.10009E-001-0.23899E-002 0.17433E-001
    3408  0.14034E-001 0.10354E-001-0.17663E-002 0.17530E-001
    3409  0.13969E-001 0.10919E-001-0.11158E-002 0.17766E-001
    3410  0.13871E-001 0.11671E-001-0.44871E-003 0.18133E-001
    3411  0.13740E-001 0.12565E-001 0.22500E-003 0.18620E-001
    3412  0.15734E-001 0.19240E-001 0.75593E-005 0.24855E-001
    3413  0.16274E-001 0.14468E-001-0.39409E-002 0.22129E-001
    3414  0.16357E-001 0.14246E-001-0.45161E-002 0.22156E-001
    3415  0.15804E-001 0.13106E-001-0.44139E-002 0.21001E-001
    3416  0.15257E-001 0.12021E-001-0.43068E-002 0.19895E-001
    3417  0.14717E-001 0.10991E-001-0.41955E-002 0.18842E-001
    3418  0.14649E-001 0.10951E-001-0.36476E-002 0.18650E-001
    3419  0.14344E-001 0.13289E-001-0.41472E-003 0.19558E-001
    3420  0.14190E-001 0.14303E-001 0.29354E-003 0.20149E-001
    3421  0.14631E-001 0.16202E-001 0.40114E-003 0.21834E-001
    3422  0.15079E-001 0.18281E-001 0.54479E-003 0.23703E-001
    3423  0.15725E-001 0.13239E-001-0.38505E-002 0.20913E-001
    3424  0.15181E-001 0.12065E-001-0.37482E-002 0.19751E-001
    3425  0.15125E-001 0.12195E-001-0.31568E-002 0.19683E-001
    3426  0.15075E-001 0.12502E-001-0.25282E-002 0.19746E-001
    3427  0.15028E-001 0.13085E-001-0.18603E-002 0.20013E-001
    3428  0.14976E-001 0.14113E-001-0.10893E-002 0.20607E-001
    3429  0.14801E-001 0.15077E-001-0.31556E-003 0.21130E-001
    3430  0.15443E-001 0.16412E-001-0.72551E-003 0.22547E-001
    3431  0.15536E-001 0.15362E-001-0.14054E-002 0.21894E-001
    3432  0.15535E-001 0.14429E-001-0.19929E-002 0.21296E-001
    3433  0.15593E-001 0.13826E-001-0.26271E-002 0.21004E-001
    3434  0.15653E-001 0.13439E-001-0.32565E-002 0.20886E-001
    3435  0.15734E-001 0.32641E-001 0.40937E-002 0.36466E-001
    3436  0.15939E-001 0.29722E-001 0.30038E-002 0.33860E-001
    3437  0.15824E-001 0.31166E-001 0.35557E-002 0.35133E-001
    3438  0.13034E-001 0.17144E-001 0.31701E-002 0.21768E-001
    3439  0.13422E-001 0.19536E-001 0.33174E-002 0.23933E-001
    3440  0.13829E-001 0.22063E-001 0.34749E-002 0.26270E-001
    3441  0.14257E-001 0.24673E-001 0.36371E-002 0.28727E-001
    3442  0.14709E-001 0.27317E-001 0.38009E-002 0.31257E-001
    3443  0.15185E-001 0.29973E-001 0.39604E-002 0.33833E-001
    3444  0.13283E-001 0.15504E-001 0.21090E-002 0.20525E-001
    3445  0.13161E-001 0.16334E-001 0.26228E-002 0.21140E-001
    3446  0.13692E-001 0.17606E-001 0.22301E-002 0.22414E-001
    3447  0.13561E-001 0.18570E-001 0.27563E-002 0.23159E-001
    3448  0.14109E-001 0.19861E-001 0.23649E-002 0.24477E-001
    3449  0.13973E-001 0.20953E-001 0.29027E-002 0.25351E-001
    3450  0.14538E-001 0.22232E-001 0.25113E-002 0.26682E-001
    3451  0.14400E-001 0.23439E-001 0.30587E-002 0.27678E-001
    3452  0.14984E-001 0.24684E-001 0.26674E-002 0.28998E-001
    3453  0.14845E-001 0.25987E-001 0.32202E-002 0.30101E-001
    3454  0.15451E-001 0.27187E-001 0.28320E-002 0.31399E-001
    3455  0.15319E-001 0.28570E-001 0.33837E-002 0.32593E-001
    3456  0.22454E-001 0.62256E-001 0.65407E-002 0.66504E-001
    3457  0.14725E-001 0.43220E-001 0.50964E-002 0.45943E-001
    3458  0.15518E-001 0.44777E-001 0.52489E-002 0.47680E-001
    3459  0.16302E-001 0.46328E-001 0.53850E-002 0.49407E-001
    3460  0.17085E-001 0.47934E-001 0.55172E-002 0.51186E-001
    3461  0.17862E-001 0.49556E-001 0.56482E-002 0.52978E-001
    3462  0.18634E-001 0.51261E-001 0.57805E-002 0.54848E-001
    3463  0.19403E-001 0.52966E-001 0.59139E-002 0.56717E-001
    3464  0.20168E-001 0.54916E-001 0.60554E-002 0.58815E-001
    3465  0.20938E-001 0.56587E-001 0.61914E-002 0.60653E-001
    3466  0.21691E-001 0.59141E-001 0.63542E-002 0.63313E-001
    3467  0.22119E-001 0.58584E-001 0.60966E-002 0.62917E-001
    3468  0.13281E-001 0.36118E-001 0.46366E-002 0.38760E-001
    3469  0.14314E-001 0.38610E-001 0.48016E-002 0.41457E-001
    3470  0.15314E-001 0.41037E-001 0.49592E-002 0.44081E-001
    3471  0.16274E-001 0.43392E-001 0.51084E-002 0.46624E-001
    3472  0.17196E-001 0.45673E-001 0.52529E-002 0.49085E-001
    3473  0.18084E-001 0.47894E-001 0.53948E-002 0.51478E-001
    3474  0.18943E-001 0.50066E-001 0.55350E-002 0.53815E-001
    3475  0.19772E-001 0.52209E-001 0.56760E-002 0.56116E-001
    3476  0.20593E-001 0.54324E-001 0.58148E-002 0.58387E-001
    3477  0.21360E-001 0.56475E-001 0.59668E-002 0.60674E-001
    3478  0.20966E-001 0.53750E-001 0.51640E-002 0.57925E-001
    3479  0.21846E-001 0.56883E-001 0.56687E-002 0.61197E-001
    3480  0.21475E-001 0.55274E-001 0.53392E-002 0.59539E-001
    3481  0.11985E-001 0.31833E-001 0.36610E-002 0.34210E-001
    3482  0.13009E-001 0.34227E-001 0.38339E-002 0.36816E-001
    3483  0.14004E-001 0.36564E-001 0.39969E-002 0.39358E-001
    3484  0.14967E-001 0.38844E-001 0.41537E-002 0.41834E-001
    3485  0.15896E-001 0.41069E-001 0.43063E-002 0.44248E-001
    3486  0.16793E-001 0.43245E-001 0.44556E-002 0.46605E-001
    3487  0.17663E-001 0.45382E-001 0.46023E-002 0.48915E-001
    3488  0.18507E-001 0.47489E-001 0.47465E-002 0.51189E-001
    3489  0.19331E-001 0.49577E-001 0.48885E-002 0.53436E-001
    3490  0.20143E-001 0.51657E-001 0.50273E-002 0.55673E-001
    3491  0.12985E-001 0.34642E-001 0.41412E-002 0.37227E-001
    3492  0.12534E-001 0.33205E-001 0.38246E-002 0.35697E-001
    3493  0.14010E-001 0.37105E-001 0.43091E-002 0.39896E-001
    3494  0.13563E-001 0.35640E-001 0.39965E-002 0.38342E-001
    3495  0.15008E-001 0.39506E-001 0.44735E-002 0.42497E-001
    3496  0.14561E-001 0.38010E-001 0.41606E-002 0.40916E-001
    3497  0.15967E-001 0.41836E-001 0.46334E-002 0.45019E-001
    3498  0.15525E-001 0.40316E-001 0.43192E-002 0.43417E-001
    3499  0.16890E-001 0.44100E-001 0.47888E-002 0.47466E-001
    3500  0.16453E-001 0.42560E-001 0.44734E-002 0.45849E-001
    3501  0.17778E-001 0.46307E-001 0.49405E-002 0.49848E-001
    3502  0.17347E-001 0.44752E-001 0.46241E-002 0.48219E-001
    3503  0.18636E-001 0.48469E-001 0.50899E-002 0.52177E-001
    3504  0.18213E-001 0.46901E-001 0.47719E-002 0.50538E-001
    3505  0.19469E-001 0.50598E-001 0.52372E-002 0.54466E-001
    3506  0.19052E-001 0.49018E-001 0.49175E-002 0.52819E-001
    3507  0.20281E-001 0.52708E-001 0.53855E-002 0.56732E-001
    3508  0.19870E-001 0.51112E-001 0.50606E-002 0.55072E-001
    3509  0.21060E-001 0.54802E-001 0.55287E-002 0.58969E-001
    3510  0.20668E-001 0.53192E-001 0.52016E-002 0.57303E-001
    3511  0.10529E-001 0.37581E-001 0.96809E-002 0.40211E-001
    3512  0.20091E-001 0.51699E-001 0.51087E-002 0.55700E-001
    3513  0.19093E-001 0.49801E-001 0.52511E-002 0.53593E-001
    3514  0.18024E-001 0.48048E-001 0.55517E-002 0.51617E-001
    3515  0.16931E-001 0.46438E-001 0.59772E-002 0.49789E-001
    3516  0.15863E-001 0.44958E-001 0.64748E-002 0.48113E-001
    3517  0.14849E-001 0.43605E-001 0.70157E-002 0.46595E-001
    3518  0.13907E-001 0.42374E-001 0.75783E-002 0.45237E-001
    3519  0.13056E-001 0.41256E-001 0.81282E-002 0.44029E-001
    3520  0.12303E-001 0.40242E-001 0.86408E-002 0.42958E-001
    3521  0.11642E-001 0.39318E-001 0.90958E-002 0.42003E-001
    3522  0.11067E-001 0.38451E-001 0.94449E-002 0.41111E-001
    3523  0.37043E-002 0.20538E-001 0.78206E-002 0.22287E-001
    3524  0.43518E-002 0.22127E-001 0.80259E-002 0.23937E-001
    3525  0.50134E-002 0.23752E-001 0.82187E-002 0.25629E-001
    3526  0.56781E-002 0.25396E-001 0.84065E-002 0.27348E-001
    3527  0.63464E-002 0.27057E-001 0.85917E-002 0.29089E-001
    3528  0.70204E-002 0.28738E-001 0.87750E-002 0.30857E-001
    3529  0.77012E-002 0.30442E-001 0.89564E-002 0.32653E-001
    3530  0.83891E-002 0.32170E-001 0.91361E-002 0.34478E-001
    3531  0.90841E-002 0.33926E-001 0.93146E-002 0.36335E-001
    3532  0.97904E-002 0.35719E-001 0.94943E-002 0.38234E-001
    3533  0.11036E-001 0.29986E-001 0.36431E-002 0.32160E-001
    3534  0.99799E-002 0.28258E-001 0.38197E-002 0.30211E-001
    3535  0.88967E-002 0.26672E-001 0.41294E-002 0.28419E-001
    3536  0.78443E-002 0.25265E-001 0.45436E-002 0.26842E-001
    3537  0.68905E-002 0.24056E-001 0.50127E-002 0.25521E-001
    3538  0.60788E-002 0.23060E-001 0.55054E-002 0.24475E-001
    3539  0.54290E-002 0.22281E-001 0.60021E-002 0.23706E-001
    3540  0.49436E-002 0.21712E-001 0.64773E-002 0.23191E-001
    3541  0.45964E-002 0.21328E-001 0.69154E-002 0.22887E-001
    3542  0.43358E-002 0.21078E-001 0.72957E-002 0.22723E-001
    3543  0.40780E-002 0.20870E-001 0.75950E-002 0.22581E-001
    3544  0.12050E-001 0.32308E-001 0.38096E-002 0.34692E-001
    3545  0.10980E-001 0.30511E-001 0.39796E-002 0.32670E-001
    3546  0.98776E-002 0.28865E-001 0.42860E-002 0.30808E-001
    3547  0.87999E-002 0.27398E-001 0.47004E-002 0.29158E-001
    3548  0.78129E-002 0.26126E-001 0.51728E-002 0.27756E-001
    3549  0.69575E-002 0.25059E-001 0.56714E-002 0.26618E-001
    3550  0.62530E-002 0.24201E-001 0.61761E-002 0.25748E-001
    3551  0.57040E-002 0.23543E-001 0.66602E-002 0.25124E-001
    3552  0.52900E-002 0.23064E-001 0.71072E-002 0.24707E-001
    3553  0.49706E-002 0.22722E-001 0.74960E-002 0.24438E-001
    3554  0.46836E-002 0.22446E-001 0.78027E-002 0.24221E-001
    3555  0.13041E-001 0.34594E-001 0.39659E-002 0.37183E-001
    3556  0.11964E-001 0.32748E-001 0.41306E-002 0.35109E-001
    3557  0.10850E-001 0.31055E-001 0.44347E-002 0.33194E-001
    3558  0.97541E-002 0.29542E-001 0.48496E-002 0.31487E-001
    3559  0.87406E-002 0.28218E-001 0.53251E-002 0.30017E-001
    3560  0.78475E-002 0.27091E-001 0.58295E-002 0.28801E-001
    3561  0.70933E-002 0.26162E-001 0.63423E-002 0.27839E-001
    3562  0.64848E-002 0.25422E-001 0.68355E-002 0.27112E-001
    3563  0.60070E-002 0.24853E-001 0.72914E-002 0.26588E-001
    3564  0.56308E-002 0.24420E-001 0.76887E-002 0.26214E-001
    3565  0.53160E-002 0.24075E-001 0.79998E-002 0.25920E-001
    3566  0.14003E-001 0.36836E-001 0.41163E-002 0.39622E-001
    3567  0.12924E-001 0.34956E-001 0.42760E-002 0.37513E-001
    3568  0.11804E-001 0.33229E-001 0.45783E-002 0.35559E-001
    3569  0.10697E-001 0.31681E-001 0.49939E-002 0.33809E-001
    3570  0.96627E-002 0.30315E-001 0.54724E-002 0.32285E-001
    3571  0.87381E-002 0.29137E-001 0.59824E-002 0.31002E-001
    3572  0.79407E-002 0.28146E-001 0.65032E-002 0.29959E-001
    3573  0.72789E-002 0.27332E-001 0.70055E-002 0.29139E-001
    3574  0.67430E-002 0.26679E-001 0.74706E-002 0.28514E-001
    3575  0.63139E-002 0.26160E-001 0.78763E-002 0.28040E-001
    3576  0.59688E-002 0.25744E-001 0.81909E-002 0.27667E-001
    3577  0.14935E-001 0.39034E-001 0.42631E-002 0.42010E-001
    3578  0.13858E-001 0.37130E-001 0.44180E-002 0.39877E-001
    3579  0.12737E-001 0.35380E-001 0.47187E-002 0.37898E-001
    3580  0.11623E-001 0.33806E-001 0.51351E-002 0.36115E-001
    3581  0.10574E-001 0.32408E-001 0.56167E-002 0.34549E-001
    3582  0.96240E-002 0.31188E-001 0.61322E-002 0.33210E-001
    3583  0.87902E-002 0.30144E-001 0.66606E-002 0.32098E-001
    3584  0.80829E-002 0.29264E-001 0.71720E-002 0.31196E-001
    3585  0.74967E-002 0.28536E-001 0.76460E-002 0.30479E-001
    3586  0.70199E-002 0.27938E-001 0.80599E-002 0.29913E-001
    3587  0.66423E-002 0.27449E-001 0.83780E-002 0.29458E-001
    3588  0.15838E-001 0.41191E-001 0.44074E-002 0.44350E-001
    3589  0.14767E-001 0.39272E-001 0.45581E-002 0.42203E-001
    3590  0.13648E-001 0.37508E-001 0.48575E-002 0.40209E-001
    3591  0.12532E-001 0.35917E-001 0.52749E-002 0.38404E-001
    3592  0.11473E-001 0.34494E-001 0.57593E-002 0.36805E-001
    3593  0.10503E-001 0.33239E-001 0.62799E-002 0.35420E-001
    3594  0.96400E-002 0.32150E-001 0.68156E-002 0.34249E-001
    3595  0.88954E-002 0.31215E-001 0.73355E-002 0.33276E-001
    3596  0.82671E-002 0.30421E-001 0.78181E-002 0.32479E-001
    3597  0.77486E-002 0.29752E-001 0.82400E-002 0.31829E-001
    3598  0.73367E-002 0.29191E-001 0.85617E-002 0.31293E-001
    3599  0.16715E-001 0.43315E-001 0.45501E-002 0.46650E-001
    3600  0.15653E-001 0.41388E-001 0.46971E-002 0.44497E-001
    3601  0.14540E-001 0.39618E-001 0.49956E-002 0.42496E-001
    3602  0.13425E-001 0.38015E-001 0.54141E-002 0.40678E-001
    3603  0.12360E-001 0.36574E-001 0.59012E-002 0.39054E-001
    3604  0.11376E-001 0.35291E-001 0.64266E-002 0.37632E-001
    3605  0.10489E-001 0.34164E-001 0.69689E-002 0.36411E-001
    3606  0.97150E-002 0.33181E-001 0.74966E-002 0.35378E-001
    3607  0.90528E-002 0.32331E-001 0.79870E-002 0.34512E-001
    3608  0.84982E-002 0.31600E-001 0.84163E-002 0.33787E-001
    3609  0.80510E-002 0.30970E-001 0.87422E-002 0.33172E-001
    3610  0.17571E-001 0.45414E-001 0.46913E-002 0.48921E-001
    3611  0.16521E-001 0.43487E-001 0.48356E-002 0.46770E-001
    3612  0.15418E-001 0.41716E-001 0.51337E-002 0.44769E-001
    3613  0.14306E-001 0.40107E-001 0.55534E-002 0.42943E-001
    3614  0.13238E-001 0.38652E-001 0.60432E-002 0.41301E-001
    3615  0.12243E-001 0.37347E-001 0.65729E-002 0.39848E-001
    3616  0.11339E-001 0.36188E-001 0.71211E-002 0.38586E-001
    3617  0.10541E-001 0.35165E-001 0.76555E-002 0.37501E-001
    3618  0.98512E-002 0.34267E-001 0.81527E-002 0.36575E-001
    3619  0.92656E-002 0.33480E-001 0.85892E-002 0.35785E-001
    3620  0.87828E-002 0.32784E-001 0.89196E-002 0.35092E-001
    3621  0.18412E-001 0.47501E-001 0.48314E-002 0.51173E-001
    3622  0.17378E-001 0.45580E-001 0.49738E-002 0.49033E-001
    3623  0.16286E-001 0.43812E-001 0.52722E-002 0.47038E-001
    3624  0.15180E-001 0.42202E-001 0.56935E-002 0.45209E-001
    3625  0.14111E-001 0.40736E-001 0.61857E-002 0.43552E-001
    3626  0.13108E-001 0.39412E-001 0.67193E-002 0.42075E-001
    3627  0.12189E-001 0.38227E-001 0.72727E-002 0.40777E-001
    3628  0.11372E-001 0.37169E-001 0.78130E-002 0.39647E-001
    3629  0.10659E-001 0.36229E-001 0.83160E-002 0.38669E-001
    3630  0.10047E-001 0.35392E-001 0.87590E-002 0.37819E-001
    3631  0.95292E-002 0.34632E-001 0.90947E-002 0.37053E-001
    3632  0.19247E-001 0.49590E-001 0.49703E-002 0.53426E-001
    3633  0.18232E-001 0.47680E-001 0.51121E-002 0.51302E-001
    3634  0.17153E-001 0.45919E-001 0.54114E-002 0.49316E-001
    3635  0.16053E-001 0.44309E-001 0.58346E-002 0.47487E-001
    3636  0.14984E-001 0.42835E-001 0.63294E-002 0.45819E-001
    3637  0.13975E-001 0.41495E-001 0.68667E-002 0.44320E-001
    3638  0.13044E-001 0.40286E-001 0.74248E-002 0.42991E-001
    3639  0.12209E-001 0.39196E-001 0.79700E-002 0.41820E-001
    3640  0.11476E-001 0.38218E-001 0.84781E-002 0.40794E-001
    3641  0.10839E-001 0.37336E-001 0.89271E-002 0.39889E-001
    3642  0.10289E-001 0.36518E-001 0.92692E-002 0.39056E-001
    3643  0.10378E-001 0.37400E-001 0.93488E-002 0.39923E-001
    3644  0.10234E-001 0.36919E-001 0.97294E-002 0.39528E-001
    3645  0.10187E-001 0.36655E-001 0.97088E-002 0.39264E-001
    3646  0.10304E-001 0.36911E-001 0.95690E-002 0.39499E-001
    3647  0.44218E-002 0.22567E-001 0.76494E-002 0.24235E-001
    3648  0.49403E-002 0.23941E-001 0.78117E-002 0.25663E-001
    3649  0.54804E-002 0.25342E-001 0.79735E-002 0.27127E-001
    3650  0.60393E-002 0.26759E-001 0.81386E-002 0.28613E-001
    3651  0.66142E-002 0.28192E-001 0.83070E-002 0.30126E-001
    3652  0.72034E-002 0.29648E-001 0.84777E-002 0.31667E-001
    3653  0.78067E-002 0.31131E-001 0.86495E-002 0.33240E-001
    3654  0.84244E-002 0.32642E-001 0.88215E-002 0.34847E-001
    3655  0.90575E-002 0.34182E-001 0.89932E-002 0.36487E-001
    3656  0.97071E-002 0.35755E-001 0.91662E-002 0.38166E-001
    3657  0.34904E-002 0.20081E-001 0.79374E-002 0.21873E-001
    3658  0.36562E-002 0.20164E-001 0.79682E-002 0.21987E-001
    3659  0.40911E-002 0.21139E-001 0.78696E-002 0.22924E-001
    3660  0.42108E-002 0.21815E-001 0.81255E-002 0.23657E-001
    3661  0.43572E-002 0.21978E-001 0.81498E-002 0.23842E-001
    3662  0.46936E-002 0.22805E-001 0.80428E-002 0.24633E-001
    3663  0.49355E-002 0.23560E-001 0.82998E-002 0.25462E-001
    3664  0.50695E-002 0.23795E-001 0.83110E-002 0.25710E-001
    3665  0.53147E-002 0.24484E-001 0.82010E-002 0.26362E-001
    3666  0.56364E-002 0.25269E-001 0.84717E-002 0.27240E-001
    3667  0.57574E-002 0.25535E-001 0.84700E-002 0.27512E-001
    3668  0.59356E-002 0.26113E-001 0.83578E-002 0.28053E-001
    3669  0.63138E-002 0.26941E-001 0.86447E-002 0.28990E-001
    3670  0.64183E-002 0.27199E-001 0.86326E-002 0.29249E-001
    3671  0.65518E-002 0.27690E-001 0.85181E-002 0.29702E-001
    3672  0.69746E-002 0.28591E-001 0.88190E-002 0.30723E-001
    3673  0.70587E-002 0.28807E-001 0.87991E-002 0.30937E-001
    3674  0.71647E-002 0.29231E-001 0.86821E-002 0.31324E-001
    3675  0.76239E-002 0.30229E-001 0.89939E-002 0.32447E-001
    3676  0.76839E-002 0.30377E-001 0.89682E-002 0.32591E-001
    3677  0.77766E-002 0.30750E-001 0.88488E-002 0.32930E-001
    3678  0.82636E-002 0.31859E-001 0.91691E-002 0.34167E-001
    3679  0.82967E-002 0.31914E-001 0.91393E-002 0.34218E-001
    3680  0.83897E-002 0.32253E-001 0.90174E-002 0.34524E-001
    3681  0.88968E-002 0.33490E-001 0.93460E-002 0.35890E-001
    3682  0.89016E-002 0.33430E-001 0.93144E-002 0.35826E-001
    3683  0.90070E-002 0.33747E-001 0.91892E-002 0.36117E-001
    3684  0.95384E-002 0.35149E-001 0.95287E-002 0.37646E-001
    3685  0.95161E-002 0.34969E-001 0.95007E-002 0.37465E-001
    3686  0.96372E-002 0.35266E-001 0.93690E-002 0.37740E-001
    3687  0.55130E-002 0.55217E-001 0.19298E-002 0.55525E-001
    3688  0.10504E-001 0.38187E-001 0.89541E-002 0.40605E-001
    3689  0.10646E-001 0.39758E-001 0.84125E-002 0.42010E-001
    3690  0.10622E-001 0.42043E-001 0.77119E-002 0.44044E-001
    3691  0.10306E-001 0.44817E-001 0.68631E-002 0.46497E-001
    3692  0.96248E-002 0.47795E-001 0.58647E-002 0.49106E-001
