NODE UX UY UZ USUM
5249 -0.70932E-002 0.79685E-001 -0.76104E-002 0.80361E-001
5250 -0.70222E-002 0.80427E-001 -0.80586E-002 0.81134E-001
5251 -0.69555E-002 0.81269E-001 -0.84108E-002 0.81999E-001
5252 -0.72367E-002 0.82557E-001 -0.77021E-002 0.83230E-001
5253 -0.71636E-002 0.83341E-001 -0.81470E-002 0.84044E-001
5254 -0.70990E-002 0.84204E-001 -0.84961E-002 0.84929E-001
5255 -0.73753E-002 0.85478E-001 -0.77926E-002 0.86148E-001
5256 -0.73010E-002 0.86304E-001 -0.82344E-002 0.87002E-001
5257 -0.72393E-002 0.87186E-001 -0.85801E-002 0.87906E-001
5258 -0.75081E-002 0.88451E-001 -0.78809E-002 0.89119E-001
5259 -0.74339E-002 0.89321E-001 -0.83196E-002 0.90015E-001
5260 -0.73768E-002 0.90217E-001 -0.86618E-002 0.90932E-001
5261 -0.76364E-002 0.91473E-001 -0.79656E-002 0.92136E-001
5262 -0.75631E-002 0.92384E-001 -0.84004E-002 0.93073E-001
5263 -0.75112E-002 0.93293E-001 -0.87402E-002 0.94002E-001
5264 -0.95192E-002 0.11934 -0.73124E-002 0.11994
5265 -0.75536E-002 0.99130E-001 -0.92130E-002 0.99844E-001
5266 -0.75969E-002 0.10096 -0.92434E-002 0.10166
5267 -0.77024E-002 0.10289 -0.91823E-002 0.10358
5268 -0.78634E-002 0.10488 -0.90426E-002 0.10556
5269 -0.80637E-002 0.10692 -0.88502E-002 0.10759
5270 -0.82891E-002 0.10898 -0.86257E-002 0.10964
5271 -0.85365E-002 0.11106 -0.83706E-002 0.11170
5272 -0.87923E-002 0.11313 -0.81029E-002 0.11376
5273 -0.90477E-002 0.11520 -0.78317E-002 0.11582
5274 -0.92947E-002 0.11726 -0.75634E-002 0.11788
5275 -0.80564E-002 0.90377E-001 -0.73686E-002 0.91034E-001
5276 -0.82271E-002 0.93064E-001 -0.73792E-002 0.93717E-001
5277 -0.83929E-002 0.95797E-001 -0.73864E-002 0.96447E-001
5278 -0.85542E-002 0.98579E-001 -0.73905E-002 0.99226E-001
5279 -0.87105E-002 0.10141 -0.73913E-002 0.10205
5280 -0.88616E-002 0.10429 -0.73888E-002 0.10493
5281 -0.90062E-002 0.10723 -0.73830E-002 0.10786
5282 -0.91431E-002 0.11020 -0.73734E-002 0.11082
5283 -0.92693E-002 0.11321 -0.73594E-002 0.11383
5284 -0.93883E-002 0.11626 -0.73390E-002 0.11687
5285 -0.64565E-002 0.77493E-001 -0.85974E-002 0.78235E-001
5286 -0.66141E-002 0.79287E-001 -0.85019E-002 0.80016E-001
5287 -0.68014E-002 0.81174E-001 -0.83765E-002 0.81888E-001
5288 -0.70154E-002 0.83131E-001 -0.82248E-002 0.83831E-001
5289 -0.72499E-002 0.85102E-001 -0.80515E-002 0.85789E-001
5290 -0.74183E-002 0.96005E-001 -0.91482E-002 0.96725E-001
5291 -0.60748E-002 0.69752E-001 -0.84433E-002 0.70523E-001
5292 -0.61026E-002 0.71364E-001 -0.85447E-002 0.72132E-001
5293 -0.61759E-002 0.73031E-001 -0.85700E-002 0.73791E-001
5294 -0.62918E-002 0.74769E-001 -0.85338E-002 0.75517E-001
5295 -0.64485E-002 0.76587E-001 -0.84461E-002 0.77321E-001
5296 -0.66354E-002 0.78489E-001 -0.83269E-002 0.79208E-001
5297 -0.68460E-002 0.80429E-001 -0.81829E-002 0.81134E-001
5298 -0.70766E-002 0.82377E-001 -0.80181E-002 0.83068E-001
5299 -0.73219E-002 0.84401E-001 -0.78469E-002 0.85080E-001
5300 -0.75700E-002 0.86414E-001 -0.76772E-002 0.87084E-001
5301 -0.78210E-002 0.88415E-001 -0.75090E-002 0.89078E-001
5302 -0.79913E-002 0.91105E-001 -0.75271E-002 0.91764E-001
5303 -0.81572E-002 0.93849E-001 -0.75428E-002 0.94504E-001
5304 -0.83181E-002 0.96638E-001 -0.75558E-002 0.97289E-001
5305 -0.84726E-002 0.99470E-001 -0.75677E-002 0.10012
5306 -0.86198E-002 0.10234 -0.75783E-002 0.10298
5307 -0.87624E-002 0.10525 -0.75839E-002 0.10588
5308 -0.88975E-002 0.10819 -0.75875E-002 0.10882
5309 -0.90298E-002 0.11119 -0.75841E-002 0.11181
5310 -0.91590E-002 0.11420 -0.75773E-002 0.11482
5311 -0.89089E-002 0.11211 -0.78341E-002 0.11274
5312 -0.86525E-002 0.10999 -0.80924E-002 0.11062
5313 -0.83941E-002 0.10790 -0.83543E-002 0.10855
5314 -0.81463E-002 0.10581 -0.86004E-002 0.10647
5315 -0.79218E-002 0.10376 -0.88172E-002 0.10443
5316 -0.77229E-002 0.10172 -0.90003E-002 0.10241
5317 -0.75633E-002 0.99728E-001 -0.91312E-002 0.10043
5318 -0.74590E-002 0.97803E-001 -0.91847E-002 0.98516E-001
5319 -0.72811E-002 0.92930E-001 -0.90803E-002 0.93656E-001
5320 -0.71409E-002 0.89889E-001 -0.90092E-002 0.90621E-001
5321 -0.69984E-002 0.86909E-001 -0.89361E-002 0.87647E-001
5322 -0.68534E-002 0.83964E-001 -0.88598E-002 0.84708E-001
5323 -0.67053E-002 0.81060E-001 -0.87812E-002 0.81810E-001
5324 -0.65539E-002 0.78188E-001 -0.87002E-002 0.78943E-001
5325 -0.63987E-002 0.75345E-001 -0.86170E-002 0.76106E-001
5326 -0.62399E-002 0.72547E-001 -0.85322E-002 0.73313E-001
5327 -0.62655E-002 0.74123E-001 -0.86243E-002 0.74886E-001
5328 -0.63390E-002 0.75765E-001 -0.86415E-002 0.76519E-001
5329 -0.74898E-002 0.87055E-001 -0.78761E-002 0.87731E-001
5330 -0.77405E-002 0.89104E-001 -0.77006E-002 0.89771E-001
5331 -0.79080E-002 0.91875E-001 -0.77235E-002 0.92538E-001
5332 -0.80693E-002 0.94671E-001 -0.77442E-002 0.95329E-001
5333 -0.82218E-002 0.97498E-001 -0.77668E-002 0.98152E-001
5334 -0.83677E-002 0.10035 -0.77876E-002 0.10100
5335 -0.85060E-002 0.10322 -0.78067E-002 0.10386
5336 -0.86420E-002 0.10614 -0.78201E-002 0.10678
5337 -0.87739E-002 0.10909 -0.78307E-002 0.10972
5338 -0.85112E-002 0.10693 -0.80836E-002 0.10758
5339 -0.82518E-002 0.10480 -0.83327E-002 0.10545
5340 -0.80007E-002 0.10266 -0.85717E-002 0.10333
5341 -0.77772E-002 0.10060 -0.87778E-002 0.10128
5342 -0.75787E-002 0.98572E-001 -0.89543E-002 0.99267E-001
5343 -0.74206E-002 0.96583E-001 -0.90764E-002 0.97292E-001
5344 -0.73199E-002 0.94714E-001 -0.91234E-002 0.95434E-001
5345 -0.71793E-002 0.91687E-001 -0.90601E-002 0.92412E-001
5346 -0.70355E-002 0.88691E-001 -0.89939E-002 0.89423E-001
5347 -0.68889E-002 0.85733E-001 -0.89254E-002 0.86471E-001
5348 -0.67388E-002 0.82799E-001 -0.88542E-002 0.83544E-001
5349 -0.65849E-002 0.79881E-001 -0.87801E-002 0.80631E-001
5350 -0.64290E-002 0.77028E-001 -0.87045E-002 0.77784E-001
5351 -0.65027E-002 0.78617E-001 -0.87111E-002 0.79365E-001
5352 -0.66177E-002 0.80254E-001 -0.86581E-002 0.80991E-001
5353 -0.67760E-002 0.82026E-001 -0.85557E-002 0.82749E-001
5354 -0.69657E-002 0.83918E-001 -0.84230E-002 0.84627E-001
5355 -0.71817E-002 0.85895E-001 -0.82660E-002 0.86590E-001
5356 -0.74166E-002 0.87868E-001 -0.80874E-002 0.88551E-001
5357 -0.76600E-002 0.89859E-001 -0.79047E-002 0.90530E-001
5358 -0.78226E-002 0.92697E-001 -0.79345E-002 0.93364E-001
5359 -0.79727E-002 0.95515E-001 -0.79677E-002 0.96177E-001
5360 -0.81112E-002 0.98310E-001 -0.80034E-002 0.98968E-001
5361 -0.82474E-002 0.10114 -0.80336E-002 0.10180
5362 -0.83805E-002 0.10401 -0.80596E-002 0.10466
5363 -0.81145E-002 0.10181 -0.83032E-002 0.10247
5364 -0.78588E-002 0.99585E-001 -0.85318E-002 0.10026
5365 -0.76323E-002 0.97521E-001 -0.87351E-002 0.98208E-001
5366 -0.74364E-002 0.95534E-001 -0.89038E-002 0.96235E-001
5367 -0.72794E-002 0.93569E-001 -0.90206E-002 0.94285E-001
5368 -0.71340E-002 0.90572E-001 -0.89634E-002 0.91294E-001
5369 -0.69847E-002 0.87593E-001 -0.89037E-002 0.88321E-001
5370 -0.68256E-002 0.84541E-001 -0.88434E-002 0.85276E-001
5371 -0.66647E-002 0.81542E-001 -0.87789E-002 0.82284E-001
5372 -0.72873E-002 0.92479E-001 -0.88521E-002 0.93187E-001
5373 -0.71298E-002 0.89444E-001 -0.88068E-002 0.90159E-001
5374 -0.69561E-002 0.86275E-001 -0.87663E-002 0.86998E-001
5375 -0.67786E-002 0.83107E-001 -0.87172E-002 0.83838E-001
5376 -0.69267E-002 0.84714E-001 -0.86109E-002 0.85431E-001
5377 -0.71227E-002 0.86660E-001 -0.84688E-002 0.87363E-001
5378 -0.73453E-002 0.88725E-001 -0.83056E-002 0.89415E-001
5379 -0.75775E-002 0.90694E-001 -0.81254E-002 0.91372E-001
5380 -0.77268E-002 0.93523E-001 -0.81687E-002 0.94197E-001
5381 -0.78578E-002 0.96258E-001 -0.82192E-002 0.96928E-001
5382 -0.79842E-002 0.98974E-001 -0.82642E-002 0.99639E-001
5383 -0.77185E-002 0.96669E-001 -0.84927E-002 0.97348E-001
5384 -0.74853E-002 0.94476E-001 -0.86872E-002 0.95169E-001
5385 -0.70825E-002 0.87489E-001 -0.86540E-002 0.88201E-001
5386 -0.72778E-002 0.89410E-001 -0.85053E-002 0.90108E-001
5387 -0.75066E-002 0.91721E-001 -0.83534E-002 0.92406E-001
5388 -0.75973E-002 0.94018E-001 -0.84357E-002 0.94701E-001
5389 -0.73315E-002 0.91396E-001 -0.86344E-002 0.92095E-001
5390 -0.99570E-002 0.12380 -0.67555E-002 0.12438
5391 -0.96763E-002 0.12082 -0.71300E-002 0.12141
5392 -0.98127E-002 0.12230 -0.69669E-002 0.12289
5393 -0.85201E-002 0.94716E-001 -0.71076E-002 0.95364E-001
5394 -0.86948E-002 0.97367E-001 -0.70875E-002 0.98011E-001
5395 -0.88658E-002 0.10008 -0.70649E-002 0.10072
5396 -0.90331E-002 0.10284 -0.70394E-002 0.10348
5397 -0.91965E-002 0.10567 -0.70105E-002 0.10630
5398 -0.93558E-002 0.10856 -0.69778E-002 0.10919
5399 -0.95100E-002 0.11151 -0.69411E-002 0.11213
5400 -0.96550E-002 0.11452 -0.69010E-002 0.11514
5401 -0.98026E-002 0.11759 -0.68537E-002 0.11819
5402 -0.98857E-002 0.12071 -0.68195E-002 0.12130
5403 -0.82209E-002 0.91831E-001 -0.72600E-002 0.92484E-001
5404 -0.83753E-002 0.93279E-001 -0.71733E-002 0.93929E-001
5405 -0.83911E-002 0.94507E-001 -0.72628E-002 0.95156E-001
5406 -0.85455E-002 0.95943E-001 -0.71677E-002 0.96589E-001
5407 -0.85571E-002 0.97232E-001 -0.72625E-002 0.97878E-001
5408 -0.87116E-002 0.98660E-001 -0.71595E-002 0.99303E-001
5409 -0.87187E-002 0.10001 -0.72590E-002 0.10065
5410 -0.88738E-002 0.10143 -0.71483E-002 0.10207
5411 -0.88759E-002 0.10284 -0.72522E-002 0.10348
5412 -0.90319E-002 0.10426 -0.71339E-002 0.10490
5413 -0.90279E-002 0.10573 -0.72420E-002 0.10636
5414 -0.91854E-002 0.10715 -0.71161E-002 0.10778
5415 -0.91739E-002 0.10866 -0.72281E-002 0.10929
5416 -0.93326E-002 0.11010 -0.70949E-002 0.11072
5417 -0.93120E-002 0.11165 -0.72108E-002 0.11227
5418 -0.94735E-002 0.11309 -0.70699E-002 0.11371
5419 -0.94379E-002 0.11467 -0.71889E-002 0.11529
5420 -0.96018E-002 0.11614 -0.70441E-002 0.11675
5421 -0.95502E-002 0.11773 -0.71627E-002 0.11833
5422 -0.97003E-002 0.11921 -0.70088E-002 0.11981
5423 -0.12010E-001 0.16119 -0.55749E-002 0.16173
5424 -0.10663E-001 0.12960 -0.63241E-002 0.13020
5425 -0.10749E-001 0.13144 -0.63162E-002 0.13203
5426 -0.10913E-001 0.13478 -0.62325E-002 0.13537
5427 -0.11044E-001 0.13766 -0.61726E-002 0.13824
5428 -0.11187E-001 0.14083 -0.60978E-002 0.14141
5429 -0.11326E-001 0.14404 -0.60211E-002 0.14461
5430 -0.11465E-001 0.14733 -0.59396E-002 0.14790
5431 -0.11603E-001 0.15070 -0.58542E-002 0.15126
5432 -0.11740E-001 0.15413 -0.57649E-002 0.15468
5433 -0.11876E-001 0.15763 -0.56716E-002 0.15818
5434 -0.12153E-001 0.15986 -0.53736E-002 0.16041
5435 -0.10821E-001 0.12686 -0.62586E-002 0.12747
5436 -0.10904E-001 0.12987 -0.61754E-002 0.13047
5437 -0.11049E-001 0.13298 -0.61016E-002 0.13357
5438 -0.11181E-001 0.13614 -0.60223E-002 0.13673
5439 -0.11320E-001 0.13935 -0.59401E-002 0.13994
5440 -0.11459E-001 0.14263 -0.58545E-002 0.14321
5441 -0.11598E-001 0.14596 -0.57653E-002 0.14654
5442 -0.11738E-001 0.14935 -0.56727E-002 0.14992
5443 -0.11876E-001 0.15280 -0.55766E-002 0.15336
5444 -0.12015E-001 0.15630 -0.54769E-002 0.15686
5445 -0.13059E-001 0.15487 -0.40430E-002 0.15547
5446 -0.12287E-001 0.15817 -0.51868E-002 0.15874
5447 -0.12603E-001 0.15650 -0.47214E-002 0.15708
5448 -0.11832E-001 0.12133 -0.49777E-002 0.12201
5449 -0.11938E-001 0.12450 -0.49016E-002 0.12517
5450 -0.12046E-001 0.12771 -0.48194E-002 0.12837
5451 -0.12160E-001 0.13096 -0.47334E-002 0.13161
5452 -0.12279E-001 0.13425 -0.46441E-002 0.13489
5453 -0.12402E-001 0.13758 -0.45516E-002 0.13822
5454 -0.12528E-001 0.14096 -0.44562E-002 0.14158
5455 -0.12657E-001 0.14437 -0.43576E-002 0.14499
5456 -0.12789E-001 0.14783 -0.42561E-002 0.14844
5457 -0.12923E-001 0.15133 -0.41513E-002 0.15193
5458 -0.11030E-001 0.12494 -0.59936E-002 0.12557
5459 -0.11352E-001 0.12309 -0.55875E-002 0.12374
5460 -0.11122E-001 0.12805 -0.59290E-002 0.12867
5461 -0.11454E-001 0.12624 -0.55160E-002 0.12688
5462 -0.11242E-001 0.13119 -0.58564E-002 0.13180
5463 -0.11568E-001 0.12943 -0.54409E-002 0.13006
5464 -0.11368E-001 0.13438 -0.57836E-002 0.13499
5465 -0.11689E-001 0.13265 -0.53619E-002 0.13327
5466 -0.11496E-001 0.13763 -0.57075E-002 0.13823
5467 -0.11814E-001 0.13592 -0.52799E-002 0.13653
5468 -0.11627E-001 0.14092 -0.56285E-002 0.14151
5469 -0.11941E-001 0.13923 -0.51947E-002 0.13984
5470 -0.11758E-001 0.14427 -0.55465E-002 0.14485
5471 -0.12071E-001 0.14259 -0.51064E-002 0.14320
5472 -0.11890E-001 0.14767 -0.54613E-002 0.14825
5473 -0.12202E-001 0.14600 -0.50150E-002 0.14660
5474 -0.12022E-001 0.15112 -0.53730E-002 0.15169
5475 -0.12335E-001 0.14946 -0.49204E-002 0.15004
5476 -0.12155E-001 0.15462 -0.52815E-002 0.15519
5477 -0.12469E-001 0.15296 -0.48226E-002 0.15354
5478 -0.23278E-001 0.13678 0.15943E-001 0.13966
5479 -0.13903E-001 0.15258 -0.27721E-002 0.15323
5480 -0.14894E-001 0.15044 -0.12098E-002 0.15118
5481 -0.15955E-001 0.14845 0.54927E-003 0.14931
5482 -0.17045E-001 0.14663 0.24621E-002 0.14764
5483 -0.18113E-001 0.14495 0.44555E-002 0.14615
5484 -0.19139E-001 0.14340 0.64892E-002 0.14481
5485 -0.20111E-001 0.14195 0.85273E-002 0.14362
5486 -0.21023E-001 0.14058 0.10533E-001 0.14253
5487 -0.21870E-001 0.13927 0.12472E-001 0.14152
5488 -0.22628E-001 0.13799 0.14278E-001 0.14056
5489 -0.21994E-001 0.10323 0.13693E-001 0.10644
5490 -0.22120E-001 0.10642 0.13919E-001 0.10958
5491 -0.22246E-001 0.10965 0.14145E-001 0.11277
5492 -0.22374E-001 0.11291 0.14371E-001 0.11600
5493 -0.22503E-001 0.11621 0.14596E-001 0.11926
5494 -0.22634E-001 0.11954 0.14822E-001 0.12256
5495 -0.22764E-001 0.12291 0.15047E-001 0.12591
5496 -0.22893E-001 0.12633 0.15273E-001 0.12929
5497 -0.23019E-001 0.12978 0.15500E-001 0.13272
5498 -0.23142E-001 0.13328 0.15725E-001 0.13618
5499 -0.17543E-001 0.13117 0.38126E-002 0.13239
5500 -0.16543E-001 0.11489 0.23321E-002 0.11609
5501 -0.17464E-001 0.11350 0.40636E-002 0.11491
5502 -0.18335E-001 0.11223 0.57955E-002 0.11386
5503 -0.19172E-001 0.11106 0.75388E-002 0.11295
5504 -0.16783E-001 0.13966 0.22203E-002 0.14068
5505 -0.17845E-001 0.13800 0.41915E-002 0.13921
5506 -0.18873E-001 0.13644 0.62160E-002 0.13788
5507 -0.19848E-001 0.13499 0.82427E-002 0.13669
5508 -0.12622E-001 0.11905 -0.38972E-002 0.11978
5509 -0.13522E-001 0.11696 -0.25917E-002 0.11777
5510 -0.14482E-001 0.11506 -0.11123E-002 0.11597
5511 -0.15456E-001 0.11334 0.49083E-003 0.11439
5512 -0.16418E-001 0.11180 0.21796E-002 0.11302
5513 -0.17337E-001 0.11039 0.38979E-002 0.11181
5514 -0.18222E-001 0.10910 0.56467E-002 0.11076
5515 -0.19062E-001 0.10788 0.73874E-002 0.10980
5516 -0.19856E-001 0.10672 0.90897E-002 0.10894
5517 -0.20613E-001 0.10559 0.10741E-001 0.10812
5518 -0.21324E-001 0.10443 0.12280E-001 0.10729
5519 -0.22490E-001 0.13451 0.14090E-001 0.13711
5520 -0.22356E-001 0.13104 0.13895E-001 0.13366
5521 -0.22213E-001 0.12761 0.13677E-001 0.13025
5522 -0.22075E-001 0.12420 0.13468E-001 0.12687
5523 -0.21941E-001 0.12084 0.13264E-001 0.12353
5524 -0.21813E-001 0.11749 0.13069E-001 0.12021
5525 -0.21683E-001 0.11418 0.12864E-001 0.11693
5526 -0.21560E-001 0.11089 0.12667E-001 0.11368
5527 -0.21444E-001 0.10763 0.12479E-001 0.11045
5528 -0.13770E-001 0.14900 -0.28790E-002 0.14967
5529 -0.13648E-001 0.14545 -0.29727E-002 0.14612
5530 -0.13512E-001 0.14201 -0.30935E-002 0.14269
5531 -0.13384E-001 0.13859 -0.32046E-002 0.13927
5532 -0.13255E-001 0.13523 -0.33204E-002 0.13591
5533 -0.13126E-001 0.13191 -0.34407E-002 0.13260
5534 -0.12996E-001 0.12864 -0.35641E-002 0.12934
5535 -0.12867E-001 0.12541 -0.36873E-002 0.12612
5536 -0.12744E-001 0.12221 -0.38006E-002 0.12293
5537 -0.14761E-001 0.14688 -0.13215E-002 0.14762
5538 -0.15821E-001 0.14493 0.43228E-003 0.14579
5539 -0.21739E-001 0.13579 0.12313E-001 0.13807
5540 -0.16914E-001 0.14319 0.23469E-002 0.14420
5541 -0.20899E-001 0.13711 0.10402E-001 0.13908
5542 -0.17979E-001 0.14147 0.43324E-002 0.14267
5543 -0.19986E-001 0.13848 0.84049E-002 0.14016
5544 -0.19011E-001 0.13993 0.63694E-002 0.14136
5545 -0.13654E-001 0.12010 -0.24710E-002 0.12090
5546 -0.14618E-001 0.11817 -0.97166E-003 0.11908
5547 -0.15594E-001 0.11643 0.65042E-003 0.11747
5548 -0.19971E-001 0.10990 0.92593E-002 0.11208
5549 -0.20732E-001 0.10877 0.10927E-001 0.11127
5550 -0.20852E-001 0.11201 0.11111E-001 0.11448
5551 -0.20959E-001 0.11536 0.11257E-001 0.11779
5552 -0.21073E-001 0.11874 0.11413E-001 0.12113
5553 -0.21186E-001 0.12212 0.11558E-001 0.12448
5554 -0.21308E-001 0.12549 0.11717E-001 0.12783
5555 -0.21450E-001 0.12888 0.11914E-001 0.13120
5556 -0.21596E-001 0.13231 0.12119E-001 0.13461
5557 -0.20751E-001 0.13362 0.10208E-001 0.13561
5558 -0.15693E-001 0.14141 0.31646E-003 0.14228
5559 -0.14636E-001 0.14334 -0.14268E-002 0.14409
5560 -0.14505E-001 0.13986 -0.15504E-002 0.14062
5561 -0.14373E-001 0.13644 -0.16817E-002 0.13721
5562 -0.14233E-001 0.13308 -0.18306E-002 0.13385
5563 -0.14089E-001 0.12976 -0.19906E-002 0.13054
5564 -0.13942E-001 0.12649 -0.21578E-002 0.12728
5565 -0.13794E-001 0.12329 -0.23232E-002 0.12408
5566 -0.14766E-001 0.12131 -0.79774E-003 0.12221
5567 -0.15747E-001 0.11954 0.84654E-003 0.12058
5568 -0.16696E-001 0.11802 0.25394E-002 0.11922
5569 -0.17601E-001 0.11666 0.42523E-002 0.11806
5570 -0.18472E-001 0.11540 0.59938E-002 0.11702
5571 -0.19299E-001 0.11423 0.77223E-002 0.11610
5572 -0.20094E-001 0.11311 0.94429E-002 0.11527
5573 -0.20218E-001 0.11640 0.96189E-002 0.11853
5574 -0.20295E-001 0.11994 0.96806E-002 0.12203
5575 -0.20349E-001 0.12338 0.96900E-002 0.12542
5576 -0.20447E-001 0.12675 0.97901E-002 0.12876
5577 -0.20600E-001 0.13016 0.10005E-001 0.13216
5578 -0.19690E-001 0.13151 0.80312E-002 0.13322
5579 -0.18723E-001 0.13297 0.60279E-002 0.13442
5580 -0.17701E-001 0.13454 0.40207E-002 0.13576
5581 -0.16647E-001 0.13619 0.20716E-002 0.13722
5582 -0.15559E-001 0.13794 0.17822E-003 0.13882
5583 -0.15415E-001 0.13453 0.15711E-004 0.13541
5584 -0.15271E-001 0.13112 -0.15390E-003 0.13201
5585 -0.15109E-001 0.12777 -0.35789E-003 0.12866
5586 -0.14942E-001 0.12449 -0.57133E-003 0.12539
5587 -0.15927E-001 0.12282 0.10928E-002 0.12385
5588 -0.19424E-001 0.11744 0.78990E-002 0.11930
5589 -0.19562E-001 0.12059 0.80995E-002 0.12244
5590 -0.19355E-001 0.12455 0.75537E-002 0.12628
5591 -0.19535E-001 0.12806 0.78194E-002 0.12977
5592 -0.18562E-001 0.12957 0.58086E-002 0.13102
5593 -0.16490E-001 0.13278 0.18744E-002 0.13382
5594 -0.16310E-001 0.12942 0.16308E-002 0.13045
5595 -0.16119E-001 0.12612 0.13636E-002 0.12715
5596 -0.18600E-001 0.11864 0.61697E-002 0.12024
5597 -0.17760E-001 0.11989 0.44846E-002 0.12129
5598 -0.16878E-001 0.12124 0.28046E-002 0.12244
5599 -0.18333E-001 0.12636 0.54429E-002 0.12780
5600 -0.17331E-001 0.12790 0.34963E-002 0.12911
5601 -0.17101E-001 0.12458 0.31452E-002 0.12578
5602 -0.18737E-001 0.12175 0.63649E-002 0.12335
5603 -0.17993E-001 0.12334 0.48549E-002 0.12474
5604 -0.24971E-001 0.13239 0.19844E-001 0.13618
5605 -0.23679E-001 0.13594 0.17142E-001 0.13905
5606 -0.24121E-001 0.13500 0.18201E-001 0.13834
5607 -0.24588E-001 0.13379 0.19110E-001 0.13737
5608 -0.23414E-001 0.99526E-001 0.17248E-001 0.10369
5609 -0.23568E-001 0.10264 0.17509E-001 0.10675
5610 -0.23722E-001 0.10579 0.17769E-001 0.10986
5611 -0.23875E-001 0.10897 0.18029E-001 0.11300
5612 -0.24029E-001 0.11219 0.18288E-001 0.11619
5613 -0.24183E-001 0.11546 0.18547E-001 0.11941
5614 -0.24337E-001 0.11876 0.18807E-001 0.12268
5615 -0.24492E-001 0.12211 0.19067E-001 0.12599
5616 -0.24648E-001 0.12550 0.19327E-001 0.12935
5617 -0.24806E-001 0.12893 0.19588E-001 0.13275
5618 -0.22475E-001 0.10221 0.14767E-001 0.10569
5619 -0.22869E-001 0.10124 0.15738E-001 0.10498
5620 -0.23167E-001 0.10036 0.16559E-001 0.10432
5621 -0.22600E-001 0.10540 0.15007E-001 0.10883
5622 -0.22999E-001 0.10442 0.15988E-001 0.10811
5623 -0.23310E-001 0.10351 0.16816E-001 0.10743
5624 -0.22724E-001 0.10863 0.15245E-001 0.11202
5625 -0.23128E-001 0.10765 0.16235E-001 0.11129
5626 -0.23453E-001 0.10671 0.17072E-001 0.11058
5627 -0.22852E-001 0.11189 0.15483E-001 0.11524
5628 -0.23261E-001 0.11090 0.16481E-001 0.11450
5629 -0.23597E-001 0.10993 0.17327E-001 0.11376
5630 -0.22981E-001 0.11519 0.15721E-001 0.11850
5631 -0.23395E-001 0.11419 0.16728E-001 0.11775
5632 -0.23741E-001 0.11320 0.17583E-001 0.11699
5633 -0.23110E-001 0.11853 0.15960E-001 0.12181
5634 -0.23528E-001 0.11752 0.16977E-001 0.12105
5635 -0.23885E-001 0.11650 0.17840E-001 0.12025
5636 -0.23233E-001 0.12191 0.16200E-001 0.12516
5637 -0.23655E-001 0.12091 0.17227E-001 0.12440
5638 -0.24027E-001 0.11986 0.18098E-001 0.12357
5639 -0.23348E-001 0.12535 0.16442E-001 0.12857
5640 -0.23772E-001 0.12436 0.17479E-001 0.12782
5641 -0.24165E-001 0.12328 0.18357E-001 0.12696
5642 -0.23452E-001 0.12886 0.16683E-001 0.13203
5643 -0.23879E-001 0.12789 0.17730E-001 0.13130
5644 -0.24300E-001 0.12676 0.18615E-001 0.13040
5645 -0.23552E-001 0.13241 0.16921E-001 0.13554
5646 -0.23986E-001 0.13147 0.17974E-001 0.13484
5647 -0.24436E-001 0.13028 0.18869E-001 0.13389
5648 -0.28474E-001 0.14018 0.15235E-001 0.14385
5649 -0.25090E-001 0.13140 0.20398E-001 0.13532
5650 -0.25089E-001 0.13185 0.20649E-001 0.13579
5651 -0.25240E-001 0.13327 0.20474E-001 0.13718
5652 -0.25675E-001 0.13520 0.19901E-001 0.13905
5653 -0.26415E-001 0.13720 0.18881E-001 0.14099
5654 -0.27387E-001 0.13891 0.17348E-001 0.14265
5655 -0.27280E-001 0.10989 0.13691E-001 0.11405
5656 -0.27415E-001 0.11270 0.13845E-001 0.11681
5657 -0.27549E-001 0.11555 0.13999E-001 0.11961
5658 -0.27677E-001 0.11845 0.14153E-001 0.12247
5659 -0.27800E-001 0.12141 0.14307E-001 0.12537
5660 -0.27916E-001 0.12440 0.14462E-001 0.12832
5661 -0.28022E-001 0.12745 0.14616E-001 0.13131
5662 -0.28126E-001 0.13055 0.14772E-001 0.13436
5663 -0.28230E-001 0.13370 0.14927E-001 0.13746
5664 -0.28347E-001 0.13691 0.15082E-001 0.14062
5665 -0.23978E-001 0.10572 0.18028E-001 0.10990
5666 -0.25613E-001 0.11550 0.17041E-001 0.11952
5667 -0.25627E-001 0.11824 0.17387E-001 0.12223
5668 -0.25743E-001 0.12120 0.17636E-001 0.12516
5669 -0.25868E-001 0.12429 0.17885E-001 0.12821
5670 -0.26150E-001 0.10857 0.15252E-001 0.11271
5671 -0.25133E-001 0.10676 0.16438E-001 0.11091
5672 -0.24335E-001 0.10477 0.17276E-001 0.10894
5673 -0.23798E-001 0.10277 0.17809E-001 0.10698
5674 -0.26289E-001 0.11131 0.15424E-001 0.11541
5675 -0.26428E-001 0.11416 0.15616E-001 0.11821
5676 -0.26560E-001 0.11712 0.15816E-001 0.12113
5677 -0.26650E-001 0.12006 0.16061E-001 0.12402
5678 -0.26767E-001 0.12305 0.16271E-001 0.12697
5679 -0.26877E-001 0.12611 0.16495E-001 0.12999
5680 -0.26993E-001 0.12923 0.16711E-001 0.13307
5681 -0.27117E-001 0.13240 0.16919E-001 0.13621
5682 -0.27259E-001 0.13563 0.17111E-001 0.13939
5683 -0.26257E-001 0.13384 0.18649E-001 0.13766
