Station 1
	2500.0 0.405346478196 -1.23371900025 10.03 
	2501.0 0.593948971456 -1.25163785975 10.03 
	2336.0 -2.0619 0.231556 10.03 
	2337.0 -2.31338264234 0.364231772839 10.03 
	16349.0 0.03048659 0.7299374 10.03 
	2370.0 -0.991852844998 -0.550775572463 10.03 
	2369.0 -1.14009551266 -0.432601512527 10.03 
	2338.0 -2.18662989397 0.299812008296 10.03 
	2499.0 1.62751 -0.876103 10.03 
	2466.0 0.0676363451915 -1.15797981747 10.03 
	2503.0 0.971390503362 -1.22698657233 10.03 
	2834.0 -2.40058 0.600806 10.03 
	2317.0 -2.52599 0.518752 10.03 
	2371.0 -0.841735725846 -0.666553934743 10.03 
	16347.0 -0.05766843 0.3505142 10.03 
	2505.0 1.3294411103 -1.1067724236 10.03 
	2506.0 1.48934508936 -1.00545071155 10.03 
	16232.0 0.649645 0.654403636364 10.03 
	16346.0 -0.10174594 0.1608026 10.03 
	16345.0 -0.14582345 -0.028909 10.03 
	16344.0 -0.18990096 -0.2186206 10.03 
	16343.0 -0.23397847 -0.4083322 10.03 
	16342.0 -0.27805598 -0.5980438 10.03 
	16341.0 -0.32213349 -0.7877554 10.03 
	2463.0 0.219175 -1.19836 10.03 
	2504.0 1.15489674255 -1.1801575063 10.03 
	16348.0 -0.01359092 0.5402258 10.03 
	2464.0 -0.225410509879 -1.04654812437 10.03 
	2465.0 -0.0805529907366 -1.10665337733 10.03 
	2326.0 -2.44096 0.427004 10.03 
	2836.0 -2.25304068005 0.638648518835 10.03 
	2373.0 -0.530346284406 -0.882650965488 10.03 
	2372.0 -0.688486104381 -0.778145031451 10.03 
	2835.0 -2.10376295896 0.669028454467 10.03 
	16227.0 0.43441 -0.271978181818 10.03 
	2749.0 -1.4038682662 0.78689108697 10.03 
	16230.0 0.563551 0.283850909091 10.03 
	2576.0 1.71388357166 -0.759549713725 10.03 
	2634.0 1.22328563829 0.645805294596 10.03 
	2367.0 -1.43700436323 -0.196788412762 10.03 
	2633.0 1.38351673669 0.546031180018 10.03 
	2632.0 1.5290201126 0.425857609407 10.03 
	2631.0 1.65428862918 0.284776935768 10.03 
	2365.0 -1.74153934199 0.0289974470395 10.03 
	2366.0 -1.58750103346 -0.0815055866915 10.03 
	2742.0 -0.11122452738 0.921761662796 10.03 
	2630.0 1.75323150353 0.124198613789 10.03 
	2705.0 0.0745641 0.919649 10.03 
	2706.0 0.540123803054 0.872538191149 10.03 
	2575.0 1.82317 -0.491728 10.03 
	2707.0 0.385680661693 0.895036650112 10.03 
	2708.0 0.230393779213 0.910772785574 10.03 
	2604.0 1.84470144695 -0.198001947191 10.03 
	2603.0 1.84409182975 -0.345555916923 10.03 
	2602.0 1.81884 -0.0526169 10.03 
	2629.0 0.692692 0.83968 10.03 
	2743.0 -0.296930974857 0.916005494276 10.03 
	2741.0 -1.9539 0.696392 10.03 
	2745.0 -0.667266936707 0.885518868534 10.03 
	16228.0 0.477457 -0.0867018181818 10.03 
	16231.0 0.606598 0.469127272727 10.03 
	2368.0 -1.28813442053 -0.314171418985 10.03 
	2751.0 -1.77077804731 0.727898663024 10.03 
	2364.0 -1.89932408878 0.134062979792 10.03 
	16226.0 0.391363 -0.457254545455 10.03 
	16229.0 0.520504 0.0985745454545 10.03 
	16225.0 0.348316 -0.642530909091 10.03 
	16224.0 0.305269 -0.827807272727 10.03 
	2744.0 -0.482279397916 0.902980482647 10.03 
	16223.0 0.262222 -1.01308363636 10.03 
	2363.0 -0.366211 -0.977467 10.03 
	2636.0 0.874813396696 0.789661640174 10.03 
	2750.0 -1.58743883903 0.758114524615 10.03 
	2635.0 1.05307187224 0.727493717057 10.03 
	2748.0 -1.22011793719 0.814498267884 10.03 
	2747.0 -1.03617936914 0.840817490317 10.03 
	2746.0 -0.851894360409 0.864583364392 10.03 
	2577.0 1.77839770788 -0.62969836008 10.03 


Station 6
	3826.0 0.822886026364 0.539084696374 13.79 
	4078.0 -2.4636549801 0.495440388547 13.79 
	3824.0 1.15310319994 0.414212138661 13.79 
	3825.0 0.990402540287 0.483039598023 13.79 
	4077.0 -2.32368655002 0.506599971468 13.79 
	3823.0 1.3084977944 0.330223106305 13.79 
	3822.0 1.45398485123 0.230115961514 13.79 
	3643.0 0.288017 -1.08773 13.79 
	3775.0 1.80677 -0.522074 13.79 
	3694.0 1.49951956981 -0.93186551139 13.79 
	3692.0 1.17358287059 -1.07612855398 13.79 
	3691.0 0.998926975503 -1.11439288594 13.79 
	3690.0 0.821117965284 -1.13344942486 13.79 
	3689.0 0.64229070217 -1.13481272874 13.79 
	3688.0 0.464172768295 -1.11874845248 13.79 
	3687.0 1.63915 -0.82051 13.79 
	3797.0 1.77835 -0.181004 13.79 
	3798.0 1.81810069237 -0.349327800155 13.79 
	3819.0 0.651335 0.581392 13.79 
	3820.0 1.69668157133 -0.0246956959005 13.79 
	3646.0 0.140847825547 -1.04881033752 13.79 
	3776.0 1.74460750318 -0.683478274573 13.79 
	3645.0 -0.00413753683448 -1.00254758336 13.79 
	3644.0 -0.145321044532 -0.945658772054 13.79 
	3821.0 1.58557629273 0.112408061181 13.79 
	3693.0 1.34202717083 -1.01628728179 13.79 
	3522.0 -0.452819004157 -0.791727858166 13.79 
